"","X","Site","Quad","Species","trackID","Year","basalArea_genet","recruit","survives_tplus1","age","size_tplus1","nearEdge","Suspect","Treatment","Pasture","logsize"
"1881",4775,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_1997_1",2005,0.288207580826924,NA,1,NA,0.255496801482819,TRUE,FALSE,"ungz","5a",-1.24407429171365
"1882",4776,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_1997_1",2006,0.255496801482819,NA,1,NA,0.239457368508239,TRUE,FALSE,"ungz","5a",-1.36454538807498
"1883",4777,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_1997_1",2007,0.239457368508239,NA,1,NA,0.332931833274167,TRUE,FALSE,"ungz","5a",-1.42937988002869
"1884",4778,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_1997_1",2008,0.332931833274167,NA,1,NA,0.423568442966592,TRUE,FALSE,"ungz","5a",-1.09981751483898
"1885",4779,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_1997_1",2009,0.423568442966592,NA,1,NA,0.566119749019349,TRUE,FALSE,"ungz","5a",-0.859040165275948
"1886",4780,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_1997_1",2010,0.566119749019349,NA,NA,NA,NA,TRUE,FALSE,"ungz","5a",-0.568949652451317
"1887",4781,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2001_1",2001,2.4999999999999e-05,NA,1,NA,0.000906074546240207,FALSE,FALSE,"ungz","5a",-10.5966347330961
"1888",4782,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2001_1",2002,0.000906074546240207,NA,0,NA,NA,FALSE,FALSE,"ungz","5a",-7.00638897468783
"1889",4783,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2001_2",2001,2.49999999999998e-05,NA,0,NA,NA,FALSE,FALSE,"ungz","5a",-10.5966347330961
"1890",4784,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2001_3",2001,2.4999999999999e-05,NA,0,NA,NA,FALSE,FALSE,"ungz","5a",-10.5966347330961
"1891",4785,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2001_4",2001,2.4999999999999e-05,NA,1,NA,0.00228161335973898,FALSE,FALSE,"ungz","5a",-10.5966347330961
"1892",4786,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2001_4",2003,0.00228161335973898,NA,0,NA,NA,FALSE,FALSE,"ungz","5a",-6.08287247233587
"1893",4787,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2002_1",2002,0.000549652901804384,1,0,0,NA,TRUE,FALSE,"ungz","5a",-7.50622356658577
"1894",4788,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2005_1",2005,0.000708803735865276,1,1,0,0.00205153496049707,TRUE,FALSE,"ungz","5a",-7.25193188799701
"1895",4789,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2005_1",2007,0.00205153496049707,0,1,1,0.00113418652437449,TRUE,FALSE,"ungz","5a",-6.18916700479557
"1896",4790,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2005_1",2008,0.00113418652437449,0,1,2,0.00155819156134888,TRUE,FALSE,"ungz","5a",-6.78183960362713
"1897",4791,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2005_1",2009,0.00155819156134888,0,NA,3,NA,TRUE,FALSE,"ungz","5a",-6.46422938572274
"1898",4792,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2005_2",2005,2.50000000000003e-05,1,0,0,NA,TRUE,FALSE,"ungz","5a",-10.5966347330961
"1899",4793,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2007_1",2007,0.000213239968519447,1,1,0,0.000235186167991033,TRUE,FALSE,"ungz","5a",-8.45309241363941
"1900",4794,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2007_1",2008,0.000235186167991033,0,0,1,NA,TRUE,FALSE,"ungz","5a",-8.35513315323109
"1901",4795,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2007_2",2007,2.5e-05,1,0,0,NA,TRUE,FALSE,"ungz","5a",-10.5966347330961
"1902",4796,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2007_3",2007,2.5e-05,1,0,0,NA,FALSE,FALSE,"ungz","5a",-10.5966347330961
"1903",4797,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2007_4",2007,2.4999999999999e-05,1,0,0,NA,TRUE,FALSE,"ungz","5a",-10.5966347330961
"1904",4798,"CO","ungz_5a","Bouteloua gracilis","BOUGRA_2007_5",2007,2.4999999999999e-05,1,0,0,NA,TRUE,FALSE,"ungz","5a",-10.5966347330961
"1905",4799,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",1997,0.403012564325121,NA,1,NA,0.310176606566607,TRUE,FALSE,"ungz","5b",-0.908787540536034
"1906",4800,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",1998,0.310176606566607,NA,1,NA,0.418840055991327,TRUE,FALSE,"ungz","5b",-1.17061344511763
"1907",4801,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",1999,0.418840055991327,NA,1,NA,0.405811217671372,TRUE,FALSE,"ungz","5b",-0.870266159880986
"1908",4802,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2000,0.405811217671372,NA,1,NA,0.447797482974984,TRUE,FALSE,"ungz","5b",-0.901867208622635
"1909",4803,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2001,0.447797482974984,NA,1,NA,0.183228683090956,TRUE,FALSE,"ungz","5b",-0.803414195702007
"1910",4804,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2002,0.183228683090956,NA,1,NA,0.372244161894825,TRUE,FALSE,"ungz","5b",-1.69702027190709
"1911",4805,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2003,0.372244161894825,NA,1,NA,0.124946338777941,TRUE,FALSE,"ungz","5b",-0.988205290832273
"1912",4806,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2004,0.124946338777941,NA,1,NA,0.206796020550379,TRUE,FALSE,"ungz","5b",-2.07987092362754
"1913",4807,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2005,0.206796020550379,NA,1,NA,0.183213073160199,TRUE,FALSE,"ungz","5b",-1.57602237951957
"1914",4808,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2006,0.183213073160199,NA,1,NA,0.259599574835075,TRUE,FALSE,"ungz","5b",-1.69710546924336
"1915",4809,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2007,0.259599574835075,NA,1,NA,0.154716463650147,TRUE,FALSE,"ungz","5b",-1.3486149319229
"1916",4810,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2008,0.154716463650147,NA,1,NA,0.332544326307151,TRUE,FALSE,"ungz","5b",-1.86616110398778
"1917",4811,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2009,0.332544326307151,NA,1,NA,0.342477013635808,TRUE,FALSE,"ungz","5b",-1.10098211556955
"1918",4812,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_1997_1",2010,0.342477013635808,NA,NA,NA,NA,TRUE,FALSE,"ungz","5b",-1.07155073700416
"1919",4813,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2000,0.00153770841000962,1,1,0,0.0036442942967385,TRUE,FALSE,"ungz","5b",-6.47746201624407
"1920",4814,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2001,0.0036442942967385,0,1,1,0.000194019076246115,TRUE,TRUE,"ungz","5b",-5.61459254084262
"1921",4815,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2002,0.000194019076246115,0,1,2,0.00807359996884704,TRUE,FALSE,"ungz","5b",-8.54755407256959
"1922",4816,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2003,0.00807359996884704,0,1,3,0.001426050014477,TRUE,FALSE,"ungz","5b",-4.81915580337616
"1923",4817,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2004,0.001426050014477,0,1,4,0.0179363297404316,TRUE,FALSE,"ungz","5b",-6.55284688433931
"1924",4818,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2006,0.0179363297404316,0,1,5,0.00931792544320154,TRUE,FALSE,"ungz","5b",-4.02092702854213
"1925",4819,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2007,0.00931792544320154,0,1,6,0.00253791499873518,TRUE,FALSE,"ungz","5b",-4.67581526699306
"1926",4820,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2008,0.00253791499873518,0,1,7,0.0252613741570238,TRUE,FALSE,"ungz","5b",-5.97641240168689
"1927",4821,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2009,0.0252613741570238,0,1,8,0.0256288905433904,TRUE,FALSE,"ungz","5b",-3.67847876302386
"1928",4822,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_1",2010,0.0256288905433904,0,NA,9,NA,TRUE,FALSE,"ungz","5b",-3.66403502696445
"1929",4823,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_2",2000,0.000117019719108606,1,1,0,0.000624507930968167,TRUE,FALSE,"ungz","5b",-9.05316809797789
"1930",4824,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_2",2002,0.000624507930968167,0,0,1,NA,TRUE,FALSE,"ungz","5b",-7.37854652877045
"1931",4825,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_3",2000,0.00029174389398435,1,1,0,0.000123564830849066,FALSE,FALSE,"ungz","5b",-8.13963421594773
"1932",4826,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_3",2002,0.000123564830849066,0,1,1,0.000779545041403631,FALSE,FALSE,"ungz","5b",-8.99874459348599
"1933",4827,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_3",2004,0.000779545041403631,0,0,2,NA,TRUE,FALSE,"ungz","5b",-7.15680008870649
"1934",4828,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2000,2.50000000000001e-05,1,1,0,0.000440084189776981,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1935",4829,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2002,0.000440084189776981,0,1,1,0.000220800023972497,TRUE,FALSE,"ungz","5b",-7.72854450895298
"1936",4830,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2004,0.000220800023972497,0,1,2,0.0016049600354394,TRUE,FALSE,"ungz","5b",-8.41825313499025
"1937",4831,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2005,0.0016049600354394,0,1,3,0.000953187477228042,TRUE,FALSE,"ungz","5b",-6.43465642274793
"1938",4832,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2006,0.000953187477228042,0,1,4,0.00205218506507214,FALSE,FALSE,"ungz","5b",-6.9556989504382
"1939",4833,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2007,0.00205218506507214,0,1,5,0.00133441747255453,FALSE,FALSE,"ungz","5b",-6.18885016808329
"1940",4834,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2008,0.00133441747255453,0,1,6,0.000887723760192331,FALSE,FALSE,"ungz","5b",-6.61926043250477
"1941",4835,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2000_4",2009,0.000887723760192331,0,NA,7,NA,FALSE,FALSE,"ungz","5b",-7.02684994423228
"1942",4836,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2001,0.00815159183724635,1,1,0,0.000408710445835561,TRUE,TRUE,"ungz","5b",-4.8095420533478
"1943",4837,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2002,0.000408710445835561,0,1,1,0.00492421643486413,TRUE,FALSE,"ungz","5b",-7.80250360903321
"1944",4838,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2003,0.00492421643486413,0,1,2,0.00428703005803762,TRUE,FALSE,"ungz","5b",-5.31359011653573
"1945",4839,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2004,0.00428703005803762,0,1,3,0.00294258755597036,TRUE,FALSE,"ungz","5b",-5.4521610799522
"1946",4840,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2005,0.00294258755597036,0,1,4,0.0012774599975863,TRUE,FALSE,"ungz","5b",-5.82846596363265
"1947",4841,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2006,0.0012774599975863,0,1,5,0.00276953489064311,TRUE,FALSE,"ungz","5b",-6.66288154942067
"1948",4842,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2007,0.00276953489064311,0,1,6,0.00317260602816382,TRUE,FALSE,"ungz","5b",-5.88907588239639
"1949",4843,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2008,0.00317260602816382,0,1,7,0.0111711253055621,TRUE,FALSE,"ungz","5b",-5.75320193792118
"1950",4844,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2009,0.0111711253055621,0,1,8,0.00631890119572754,TRUE,FALSE,"ungz","5b",-4.49442292741559
"1951",4845,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_1",2010,0.00631890119572754,0,NA,9,NA,TRUE,FALSE,"ungz","5b",-5.06420994737454
"1952",4846,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_2",2001,2.49999999999994e-05,1,1,0,2.49999999999995e-05,TRUE,FALSE,"ungz","5b",-10.5966347330961
"1953",4847,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_2",2002,2.49999999999995e-05,0,0,1,NA,TRUE,FALSE,"ungz","5b",-10.5966347330961
"1954",4848,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2001_3",2001,1.45433824177266e-05,1,0,0,NA,TRUE,FALSE,"ungz","5b",-11.1383744844583
"1955",4849,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2002_1",2002,2.4999999999999e-05,1,1,0,0.00240820994069862,TRUE,FALSE,"ungz","5b",-10.5966347330961
"1956",4850,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2002_1",2004,0.00240820994069862,0,0,1,NA,TRUE,FALSE,"ungz","5b",-6.02887157066042
"1957",4851,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2003_1",2003,2.50000000000003e-05,1,0,0,NA,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1958",4852,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_1",2004,0.00107310505629534,1,0,0,NA,TRUE,FALSE,"ungz","5b",-6.83719891118381
"1959",4853,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_10",2004,3.51900002228664e-05,1,0,0,NA,TRUE,FALSE,"ungz","5b",-10.2547486002975
"1960",4854,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_11",2004,0.000360025055484815,1,0,0,NA,TRUE,FALSE,"ungz","5b",-7.92933693036706
"1961",4855,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_12",2004,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1962",4856,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_13",2004,2.50000000000001e-05,1,1,0,0.000721059971005859,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1963",4857,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_13",2005,0.000721059971005859,0,0,1,NA,FALSE,FALSE,"ungz","5b",-7.23478824659905
"1964",4858,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_14",2004,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1965",4859,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_15",2004,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1966",4860,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_16",2004,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1967",4861,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_17",2004,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1968",4862,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_18",2004,2.50000000000001e-05,1,0,0,NA,FALSE,FALSE,"ungz","5b",-10.5966347330961
"1969",4863,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_19",2004,2.49999999999995e-05,1,1,0,0.00277428985922048,TRUE,FALSE,"ungz","5b",-10.5966347330961
"1970",4864,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_19",2005,0.00277428985922048,0,0,1,NA,TRUE,FALSE,"ungz","5b",-5.88736047112063
"1971",4865,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_2",2004,0.000379310036810969,1,0,0,NA,TRUE,FALSE,"ungz","5b",-7.87715664821438
"1972",4866,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_3",2004,0.000228230015036104,1,0,0,NA,TRUE,FALSE,"ungz","5b",-8.38515659966713
"1973",4867,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_4",2004,0.000145745030845409,1,0,0,NA,FALSE,FALSE,"ungz","5b",-8.83365182699989
"1974",4868,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_5",2004,0.000332625019895579,1,0,0,NA,FALSE,FALSE,"ungz","5b",-8.00849476885258
"1975",4869,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_6",2004,0.000512374965619159,1,0,0,NA,FALSE,FALSE,"ungz","5b",-7.57645384624071
"1976",4870,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_7",2004,0.000580089975910005,1,0,0,NA,FALSE,FALSE,"ungz","5b",-7.45232733557604
"1977",4871,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_8",2004,0.00051141998436395,1,1,0,8.39375020004381e-05,FALSE,FALSE,"ungz","5b",-7.57831941811562
"1978",4872,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_8",2005,8.39375020004381e-05,0,0,1,NA,FALSE,FALSE,"ungz","5b",-9.38543805984835
"1979",4873,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2004_9",2004,0.000523925039953083,1,0,0,NA,TRUE,FALSE,"ungz","5b",-7.55416193740101
"1980",4874,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_1",2007,0.00226646978377373,1,1,0,0.000425663613280847,TRUE,FALSE,"ungz","5b",-6.08953181934057
"1981",4875,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_1",2008,0.000425663613280847,0,1,1,0.00872364163605736,TRUE,FALSE,"ungz","5b",-7.76186116381074
"1982",4876,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_1",2009,0.00872364163605736,0,1,2,0.00179595076058824,TRUE,FALSE,"ungz","5b",-4.7417185094258
"1983",4877,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_1",2010,0.00179595076058824,0,NA,3,NA,TRUE,FALSE,"ungz","5b",-6.3222207256315
"1984",4878,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_2",2007,0.00143630507327277,1,1,0,0.00164634719321553,FALSE,FALSE,"ungz","5b",-6.5456813843509
"1985",4879,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_2",2008,0.00164634719321553,0,0,1,NA,FALSE,FALSE,"ungz","5b",-6.40919626749051
"1986",4880,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_3",2007,0.00060835495665681,1,1,0,2.5e-05,FALSE,TRUE,"ungz","5b",-7.40475203605823
"1987",4881,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_3",2009,2.5e-05,0,NA,1,NA,TRUE,FALSE,"ungz","5b",-10.5966347330961
"1988",4882,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_4",2007,0.00137210997705498,1,0,0,NA,TRUE,FALSE,"ungz","5b",-6.5914055946876
"1989",4883,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_5",2007,0.000858015094975421,1,1,0,0.000384936249081312,TRUE,FALSE,"ungz","5b",-7.06088886541962
"1990",4884,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_5",2008,0.000384936249081312,0,1,1,0.00077893387801195,TRUE,FALSE,"ungz","5b",-7.86243282418929
"1991",4885,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_5",2009,0.00077893387801195,0,NA,2,NA,TRUE,FALSE,"ungz","5b",-7.15758439629692
"1992",4886,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_6",2007,2.5e-05,1,1,0,0.00049608198850163,TRUE,FALSE,"ungz","5b",-10.5966347330961
"1993",4887,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_6",2008,0.00049608198850163,0,1,1,0.000786037406337939,TRUE,FALSE,"ungz","5b",-7.60876934550134
"1994",4888,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_6",2010,0.000786037406337939,0,NA,2,NA,TRUE,FALSE,"ungz","5b",-7.14850617590674
"1995",4889,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2007_7",2007,2.5e-05,1,0,0,NA,TRUE,FALSE,"ungz","5b",-10.5966347330961
"1996",4890,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2008_1",2008,0.000640404041345643,1,1,0,0.00221989552000532,TRUE,FALSE,"ungz","5b",-7.35341126620322
"1997",4891,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2008_1",2010,0.00221989552000532,0,NA,1,NA,TRUE,FALSE,"ungz","5b",-6.11029514726611
"1998",4892,"CO","ungz_5b","Bouteloua gracilis","BOUGRA_2010_1",2010,0.000988233477497749,1,NA,0,NA,TRUE,FALSE,"ungz","5b",-6.91959157487716
"1999",5102,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",1997,0.263649684700668,NA,1,NA,0.321507709422794,TRUE,FALSE,"ungz","7",-1.3331340089075
"2000",5103,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",1998,0.321507709422794,NA,1,NA,0.374536869601558,TRUE,FALSE,"ungz","7",-1.13473375604984
"2001",5104,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",1999,0.374536869601558,NA,1,NA,0.48385862477774,TRUE,FALSE,"ungz","7",-0.982065030666338
"2002",5105,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2000,0.48385862477774,NA,1,NA,0.455624976603684,TRUE,FALSE,"ungz","7",-0.725962512500962
"2003",5106,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2001,0.455624976603684,NA,1,NA,0.22818967744238,TRUE,FALSE,"ungz","7",-0.786085227569156
"2004",5107,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2002,0.22818967744238,NA,1,NA,0.283283467116109,TRUE,FALSE,"ungz","7",-1.47757807727325
"2005",5108,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2003,0.283283467116109,NA,1,NA,0.0810635845110083,TRUE,FALSE,"ungz","7",-1.26130723206916
"2006",5109,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2004,0.0810635845110083,NA,1,NA,0.236648421128568,TRUE,FALSE,"ungz","7",-2.51252143829325
"2007",5110,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2005,0.236648421128568,NA,1,NA,0.278905885975651,TRUE,FALSE,"ungz","7",-1.44117969440972
"2008",5111,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2006,0.278905885975651,NA,1,NA,0.204990578486378,TRUE,FALSE,"ungz","7",-1.27688088032022
"2009",5112,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2007,0.204990578486378,NA,1,NA,0.226225820093127,TRUE,FALSE,"ungz","7",-1.58479125950289
"2010",5113,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2008,0.226225820093127,NA,1,NA,0.23662006708514,TRUE,FALSE,"ungz","7",-1.48622157462994
"2011",5114,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2009,0.23662006708514,NA,1,NA,0.346855284752557,TRUE,FALSE,"ungz","7",-1.44129951664242
"2012",5115,"CO","ungz_7","Bouteloua gracilis","BOUGRA_1997_1",2010,0.346855284752557,NA,NA,NA,NA,TRUE,FALSE,"ungz","7",-1.05884763284609
"2013",5116,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_1",2000,0.000420048120274387,1,1,0,0.000335757703365165,TRUE,FALSE,"ungz","7",-7.77514128116787
"2014",5117,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_1",2001,0.000335757703365165,0,1,1,0.000548782829700457,TRUE,FALSE,"ungz","7",-7.99912077907085
"2015",5118,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_1",2002,0.000548782829700457,0,1,2,0.000491454915117572,TRUE,FALSE,"ungz","7",-7.50780776903101
"2016",5119,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_1",2003,0.000491454915117572,0,0,3,NA,TRUE,FALSE,"ungz","7",-7.61814035174502
"2017",5120,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_2",2000,0.00151490991034143,1,1,0,2.49999999999994e-05,TRUE,TRUE,"ungz","7",-6.49239930691009
"2018",5121,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_2",2001,2.49999999999994e-05,0,0,1,NA,TRUE,FALSE,"ungz","7",-10.5966347330961
"2019",5122,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_3",2000,0.00299500908207449,1,1,0,2.49999999999994e-05,TRUE,TRUE,"ungz","7",-5.81080801500714
"2020",5123,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_3",2001,2.49999999999994e-05,0,1,1,2.49999999999994e-05,FALSE,FALSE,"ungz","7",-10.5966347330961
"2021",5124,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_3",2002,2.49999999999994e-05,0,0,2,NA,TRUE,FALSE,"ungz","7",-10.5966347330961
"2022",5125,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_4",2000,0.000391639280994065,1,0,0,NA,TRUE,FALSE,"ungz","7",-7.84516934336492
"2023",5126,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_5",2000,2.49999999999994e-05,1,0,0,NA,TRUE,FALSE,"ungz","7",-10.5966347330961
"2024",5127,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_6",2000,2.4999999999999e-05,1,1,0,4.9999999999998e-05,FALSE,FALSE,"ungz","7",-10.5966347330961
"2025",5128,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2000_6",2002,4.9999999999998e-05,0,0,1,NA,FALSE,FALSE,"ungz","7",-9.90348755253617
"2026",5129,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2003_1",2003,6.87195032444523e-05,1,0,0,NA,TRUE,FALSE,"ungz","7",-9.58547750900398
"2027",5130,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2005_1",2005,0.000231939980498281,1,1,0,0.000241624969217764,TRUE,FALSE,"ungz","7",-8.3690319245166
"2028",5131,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2005_1",2006,0.000241624969217764,0,0,1,NA,TRUE,FALSE,"ungz","7",-8.32812374783252
"2029",5132,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2005_2",2005,0.000348804997308969,1,1,0,0.000718145129713795,TRUE,FALSE,"ungz","7",-7.96099753888481
"2030",5133,"CO","ungz_7","Bouteloua gracilis","BOUGRA_2005_2",2006,0.000718145129713795,0,1,1,0.000505281731007316,TRUE,FALSE,"ungz","7",-7.23883887882107
